institutionCode,DayEventDate,MonthEventDate,YearEventData,Year_description,occurrenceID,Acronym,Catalogue number,genus,GBIF tax ID,scientificName_accepted,scientificNameAuthorship,taxonID,kingdom,scientificName,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,decimalLatitude,decimalLongitude,eventDate,Reference,Familia
Ugent,18,3,1963,unknown,Ugent:UGMD:102148,UGMD,102148,Tylenchorhynchus,140795631,"Tylenchorhynchus dubius (Bütschli, 1873)","Butschli, 1873",2283945,Animalia,"Tylenchorhynchus dubius  (Bütschli, 1873) (Animalia)",ZIRUG2148,29 nematoden,,,Z50 H ,,,,1963-03-17T23:00:00Z,,Belonolaimidae
Ugent,18,3,1963,unknown,Ugent:UGMD:102149,UGMD,102149,Pratylenchus,135688625,"Pratylenchus crenatus Loof, 1960","Loof, 1960",4556354,Animalia,"Pratylenchus crenatus Loof, 1960 (Animalia)",ZIRUG2149,9,,,Z50 I ,,,,1963-03-17T23:00:00Z,,Pratylenchidae
Ugent,18,3,1963,unknown,Ugent:UGMD:102152,UGMD,102152,Aglenchus,140795082,"Aglenchus agricola (de Man, 1884)","de Man, 1884",4346564,Animalia,"Aglenchus agricola  (de Man, 1884) (Animalia)",ZIRUG2152,16 nematoden (uitgedroogd),,,Z50 K ,,,,1963-03-17T23:00:00Z,,Tylenchidae
Ugent,18,3,1963,unknown,Ugent:UGMD:102153,UGMD,102153,Aglenchus,140795082,"Aglenchus agricola (de Man, 1884)","de Man, 1884",4346564,Animalia,"Aglenchus agricola  (de Man, 1884) (Animalia)",ZIRUG2153,26 nematoden (uitgedroogd),,,Z50 L ,,,,1963-03-17T23:00:00Z,,Tylenchidae
Ugent,18,3,1963,unknown,Ugent:UGMD:102154,UGMD,102154,Aglenchus,140795082,"Aglenchus agricola (de Man, 1884)","de Man, 1884",4346564,Animalia,"Aglenchus agricola  (de Man, 1884) (Animalia)",ZIRUG2154,25 nematoden,,,Z50 M ,,,,1963-03-17T23:00:00Z,,Tylenchidae
Ugent,18,3,1963,unknown,Ugent:UGMD:102155,UGMD,102155,Tylenchorhynchus,136206729,"Tylenchorhynchus maximus Allen, 1955","Allen, 1955",2283944,Animalia,"Tylenchorhynchus maximus Allen, 1955 (Animalia)",ZIRUG2155,geen gevonden,,,Z50 N ,,,,1963-03-17T23:00:00Z,,Belonolaimidae
Ugent,3,10,1959,unknown,Ugent:UGMD:102156,UGMD,102156,Pratylenchus,143110092,Pratylenchus,,2284120,Animalia,Pratylenchus (Animalia),ZIRUG2156,3,,,"zand TS. 2. warme bronnen in het meer T: 28°CKaswa, Albertmeer",Uganda,1.373333,32.290275,1959-10-02T23:00:00Z,,Pratylenchidae
Ugent,3,10,1959,unknown,Ugent:UGMD:102157,UGMD,102157,Pratylenchus,143110092,Pratylenchus,,2284120,Animalia,Pratylenchus (Animalia),ZIRUG2157,4,,,"zand TS. 2. warme bronnen in het meer T: 28°CKaswa, Albertmeer",Uganda,1.373333,32.290275,1959-10-02T23:00:00Z,,Pratylenchidae
Ugent,3,10,1959,unknown,Ugent:UGMD:102158,UGMD,102158,Pratylenchus,143110092,Pratylenchus,,2284120,Animalia,Pratylenchus (Animalia),ZIRUG2158,5,,,"zand TS. 2. warme bronnen in het meer T: 28°CKaswa, Albertmeer",Uganda,1.373333,32.290275,1959-10-02T23:00:00Z,,Pratylenchidae
Ugent,3,10,1959,unknown,Ugent:UGMD:102159,UGMD,102159,Eutylenchus,,,,,,Eutylenchus,ZIRUG2159,2,,,"zand TS. 2. warme bronnen in het meer T: 28°CKaswa, Albertmeer",Uganda,1.373333,32.290275,1959-10-02T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102161,UGMD,102161,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2161,13,,,"BanaanYangambi 16, Kongo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102162,UGMD,102162,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2162,7,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102163,UGMD,102163,Pseudacrobeles,116481012,"Pseudacrobeles variabilis (Steiner, 1936)"," (Steiner, 1936)",4557833,Animalia,"Pseudacrobeles variabilis  (Steiner, 1936) (Animalia)",ZIRUG2163,4,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102164,UGMD,102164,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2164,1,Holotype   ,1 female,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102165,UGMD,102165,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2165,2,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102166,UGMD,102166,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2166,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102167,UGMD,102167,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2167,geen,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102168,UGMD,102168,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2168,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102169,UGMD,102169,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2169,4,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102170,UGMD,102170,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2170,6,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102171,UGMD,102171,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2171,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102172,UGMD,102172,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2172,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102173,UGMD,102173,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2173,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102174,UGMD,102174,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2174,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102175,UGMD,102175,Eudorylaimus,143109779,Eudorylaimus,,2282714,Animalia,Eudorylaimus (Animalia),ZIRUG2175,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Qudsianematidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102176,UGMD,102176,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2176,4,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102177,UGMD,102177,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2177,1,,,"in afspoelel wortels bananenboomcYangambi 13(2), Kongo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102178,UGMD,102178,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2176,4,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102179,UGMD,102179,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2166,3,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102181,UGMD,102181,Labronema,,,,,,Labronema eurydorylaimoides,ZIRUG2181,6,,,"in afspoelel wortels bananenboomcYangambi 13(2), Kongo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102182,UGMD,102182,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2182,8,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102183,UGMD,102183,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2183,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102185,UGMD,102185,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2185,1 (niet gevonden),,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102186,UGMD,102186,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2186,1 (niet gevonden),,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102187,UGMD,102187,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2187,1,Holotype   ,1 female,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102188,UGMD,102188,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2188,12,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102189,UGMD,102189,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2189,1 (niet gevonden),,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102190,UGMD,102190,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2190,1 (niet gevonden),,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102191,UGMD,102191,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2191,3,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102192,UGMD,102192,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2192,1,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102193,UGMD,102193,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2193,1 (niet gevonden),,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102194,UGMD,102194,Mesodorylaimus,136431769,"Mesodorylaimus musae Geraert, 1962","Geraert, 1962",7017308,Animalia,"Mesodorylaimus musae Geraert, 1962 [=> Mesodorylaimus japonicus (Cobb in Thorne & Swanger, 1936)] (Animalia)",ZIRUG2193,1,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
Ugent,25,7,1958,1893,Ugent:UGMD:102195,UGMD,102195,Helicotylenchus,135366195,"Helicotylenchus dihystera (Cobb, 1893)","Cobb, 1893",4556501,Animalia,"Helicotylenchus dihystera  (Cobb, 1893) (Animalia)",ZIRUG2195,3,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Hoplolaimidae
Ugent,25,7,1958,1893,Ugent:UGMD:102196,UGMD,102196,Helicotylenchus,135366195,"Helicotylenchus dihystera (Cobb, 1893)","Cobb, 1893",4556501,Animalia,"Helicotylenchus dihystera  (Cobb, 1893) (Animalia)",ZIRUG2196,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Hoplolaimidae
Ugent,25,7,1958,,Ugent:UGMD:102197,UGMD,102197,Scutellonema,,,,,,Scutellonema cavanessi,ZIRUG2197,9,,,"RijstwortelsYangambi 28(3), Kongo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Hoplolaimidae
Ugent,25,7,1958,,Ugent:UGMD:102198,UGMD,102198,Wilsonema,119926497,"Wilsonema capitatum Cobb, 1913","Cobb, 1913",2283064,,"Wilsonema capitatum Cobb, 1913 [=> Wilsonema otophorum (De Man, 1880)] (Life)",ZIRUG2198,oorspr 3 maar niets gevonden,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Plectidae
Ugent,25,7,1958,,Ugent:UGMD:102199,UGMD,102199,Radopholus,135719981,Radopholus similis,,2284101,Animalia,Radopholus similis (Animalia),ZIRUG2199,5,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102200,UGMD,102200,Pratylenchus,135688623,"Pratylenchus coffeae (Zimmermann, 1898)"," (Zimmermann, 1898)",4556342,Animalia,"Pratylenchus coffeae  (Zimmermann, 1898) (Animalia)",ZIRUG2200,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102201,UGMD,102201,Pratylenchus,135688623,"Pratylenchus coffeae (Zimmermann, 1898)"," (Zimmermann, 1898)",4556342,Animalia,"Pratylenchus coffeae  (Zimmermann, 1898) (Animalia)",ZIRUG2201,"oorspr 3, nu maar 2",,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102202,UGMD,102202,Pratylenchus,135688623,"Pratylenchus coffeae (Zimmermann, 1898)"," (Zimmermann, 1898)",4556342,Animalia,"Pratylenchus coffeae  (Zimmermann, 1898) (Animalia)",ZIRUG2202,oorspr 3 maar niets gevonden,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102203,UGMD,102203,Pratylenchus,135688623,"Pratylenchus coffeae (Zimmermann, 1898)"," (Zimmermann, 1898)",4556342,Animalia,"Pratylenchus coffeae  (Zimmermann, 1898) (Animalia)",ZIRUG2203,oorspr 3 maar niets gevonden,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102204,UGMD,102204,Pratylenchus,135688623,"Pratylenchus coffeae (Zimmermann, 1898)"," (Zimmermann, 1898)",4556342,Animalia,"Pratylenchus coffeae  (Zimmermann, 1898) (Animalia)",ZIRUG2204,1 (oorspr 4),,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Pratylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102205,UGMD,102205,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2205,1,Holotype   ,1 female,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102206,UGMD,102206,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2206,1, Allotype  ,1 male,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102207,UGMD,102207,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2207,3,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102208,UGMD,102208,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2208,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102209,UGMD,102209,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2209,6,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102210,UGMD,102210,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2210,5,Holotype | Allotype  ,"3 females, 4 males","Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,1962,Ugent:UGMD:102211,UGMD,102211,Tylenchus,136431115,"Tylenchus hexalineatus Geraert, 1962","Geraert, 1962",4555926,Animalia,"Tylenchus hexalineatus Geraert, 1962 [=> Cephalenchus hexalineatus (Geraert, 1962)] (Animalia)",ZIRUG2211,1,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Tylenchidae
Ugent,25,7,1958,,Ugent:UGMD:102212,UGMD,102212,Aphelenchoides,134963476,"Aphelenchoides dactylocercus Hooper, 1958","Hooper, 1958",4559457,Animalia,"Aphelenchoides dactylocercus Hooper, 1958 (Animalia)",ZIRUG2212,1,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Aphelenchoididae
Ugent,25,7,1958,,Ugent:UGMD:102213,UGMD,102213,Aphelenchoides,134963476,"Aphelenchoides dactylocercus Hooper, 1958","Hooper, 1958",4559457,Animalia,"Aphelenchoides dactylocercus Hooper, 1958 (Animalia)",ZIRUG2213,9,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Aphelenchoididae
Ugent,25,7,1958,,Ugent:UGMD:102214,UGMD,102214,Seinura,136429591,"Seinura paratenuicaudata Geraert, 1962","Geraert, 1962",7022050,Animalia,"Seinura paratenuicaudata Geraert, 1962 (Animalia)",ZIRUG2214,"""4""",,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Aphelenchoididae
Ugent,25,7,1958,,Ugent:UGMD:102215,UGMD,102215,Seinura,136429591,"Seinura paratenuicaudata Geraert, 1962","Geraert, 1962",7022050,Animalia,"Seinura paratenuicaudata Geraert, 1962 (Animalia)",ZIRUG2215,1,Holotype   ,1 female,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Aphelenchoididae
Ugent,25,7,1958,,Ugent:UGMD:102216,UGMD,102216,Seinura,136429591,"Seinura paratenuicaudata Geraert, 1962","Geraert, 1962",7022050,Animalia,"Seinura paratenuicaudata Geraert, 1962 (Animalia)",ZIRUG2216,1,  Paratype ,5 females,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Aphelenchoididae
Ugent,25,7,1958,,Ugent:UGMD:102217,UGMD,102217,Plectus,136209224,"Plectus minimus Cobb, 1893","Cobb, 1893",5188580,Animalia,"Plectus minimus Cobb, 1893 (Animalia)",ZIRUG2217,"""1""",,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Plectidae
Ugent,25,7,1958,,Ugent:UGMD:102218,UGMD,102218,Plectus,,,,,,Plectus zeli,ZIRUG2218,,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Plectidae
Ugent,25,7,1958,,Ugent:UGMD:102219,UGMD,102219,Cephalobus,,,,,,Cephalobus sp,ZIRUG2219,15,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102220,UGMD,102220,Pseudacrobeles,116481012,"Pseudacrobeles variabilis (Steiner, 1936)"," (Steiner, 1936)",4557833,Animalia,"Pseudacrobeles variabilis  (Steiner, 1936) (Animalia)",ZIRUG2220,,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102221,UGMD,102221,Cephalobus,,,,,,Cephalobus sp,ZIRUG2221,geen (oorspr 5),,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102222,UGMD,102222,Pseudacrobeles,116481012,"Pseudacrobeles variabilis (Steiner, 1936)"," (Steiner, 1936)",4557833,Animalia,"Pseudacrobeles variabilis  (Steiner, 1936) (Animalia)",ZIRUG2222,10,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102223,UGMD,102223,Pseudacrobeles,116481012,"Pseudacrobeles variabilis (Steiner, 1936)"," (Steiner, 1936)",4557833,Animalia,"Pseudacrobeles variabilis  (Steiner, 1936) (Animalia)",ZIRUG2223,10,,,"Root banantree, Yangambi 15, Congo",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102224,UGMD,102224,Cephalobus,,,,,,Cephalobus sp,ZIRUG2224,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102225,UGMD,102225,Acrobeles,143109954,Acrobeles,,2283761,Animalia,Acrobeles (Animalia),ZIRUG2225,niets gevonden,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102226,UGMD,102226,Euephalobus,,,,,,Euephalobus oxyuzoïdes,ZIRUG2226,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,,Ugent:UGMD:102227,UGMD,102227,Cephalobus,,,,,,Cephalobus sp,ZIRUG2227,2,,,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Cepahalobidae
Ugent,25,7,1958,unknown,Ugent:UGMD:102228,UGMD,102228,Dorylaimellus,116482213,"Dorylaimellus yangambiensis Geraert, 1962","Geraert, 1962",4555191,Animalia,"Dorylaimellus yangambiensis Geraert, 1962 (Animalia)",ZIRUG2228,1,Holotype   ,1 female,"Yangambi 15, Congo,",Democratic Republic of the Congo,,,1958-07-24T23:00:00Z,,Dorylaimidae
